x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,index,label
32,1,328199,11,2,3,4,1,0,0,0,40,28728,-1.0
27,1,161683,7,0,11,5,1,1,0,0,42,2050,-1.0
55,1,164857,10,2,11,2,1,1,0,0,40,18073,-1.0
37,3,57424,13,2,4,3,1,0,0,0,60,24252,-1.0
30,1,169841,9,2,4,3,1,0,0,0,25,21770,-1.0
32,1,211743,13,4,4,3,1,1,0,0,45,8533,-1.0
56,8,162130,3,0,3,5,1,1,0,1887,67,20471,1.0
29,1,190765,9,2,11,3,1,1,0,0,44,27029,-1.0
30,5,363032,9,0,1,5,3,1,0,0,40,23036,-1.0
31,1,217962,8,4,2,3,3,1,0,0,40,26044,-1.0
47,1,187563,9,0,11,5,1,1,0,0,40,2494,-1.0
37,1,308691,13,0,7,5,1,1,0,0,45,9664,1.0
26,1,212304,4,4,11,2,1,1,0,0,48,13112,-1.0
45,1,380922,9,0,7,5,1,1,0,0,60,20712,1.0
20,1,324469,10,4,11,3,1,0,0,0,40,32430,-1.0
22,1,106843,6,4,7,1,1,1,0,0,30,6282,-1.0
38,1,262882,9,0,11,0,1,0,0,0,40,17144,-1.0
43,5,180096,14,0,12,5,1,1,0,0,40,9118,1.0
33,8,173495,9,0,7,5,1,1,0,0,50,12275,-1.0
28,1,264498,13,4,12,3,1,0,0,0,40,10269,-1.0
29,1,383745,9,0,11,5,1,1,0,1887,30,28822,1.0
42,1,54202,13,4,4,3,1,1,10520,0,50,10452,1.0
36,1,187167,12,0,4,0,1,0,0,0,40,21086,-1.0
27,1,214858,13,4,4,2,1,1,0,0,40,609,-1.0
42,0,272625,11,2,8,4,3,0,0,0,40,28248,1.0
60,5,255711,13,3,12,4,1,0,0,0,60,3684,1.0
61,8,181033,9,0,10,5,1,1,0,0,60,31721,-1.0
58,1,81038,10,0,4,5,1,1,0,0,12,11629,-1.0
63,1,100099,9,6,7,3,1,1,0,0,40,6110,-1.0
59,1,171015,10,4,8,2,1,0,0,0,34,5239,-1.0
37,1,110713,9,0,4,5,1,1,0,0,50,31751,1.0
55,1,49737,10,0,4,5,1,1,0,0,50,19232,-1.0
49,1,183013,9,0,10,5,1,1,0,0,40,10046,-1.0
53,1,126386,9,2,11,2,1,1,0,0,40,32127,-1.0
58,1,111625,13,3,3,4,1,1,8614,0,40,19310,1.0
49,1,177211,13,0,3,5,1,1,0,0,50,9490,1.0
35,1,184655,7,2,0,3,1,1,0,0,50,4302,-1.0
58,1,234481,6,0,0,5,1,1,0,0,40,9609,-1.0
90,2,225063,10,4,5,2,2,1,0,0,10,6326,-1.0
44,8,37618,9,0,10,5,1,1,0,0,40,17826,1.0
67,2,150264,16,0,5,5,1,1,0,0,20,231,1.0
24,1,200089,9,0,7,5,1,1,0,0,60,13413,1.0
31,1,57781,9,2,8,4,1,0,0,0,50,10184,-1.0
60,8,236470,4,0,10,5,1,1,0,0,40,27797,-1.0
60,0,404023,9,2,3,3,1,1,10520,0,40,30848,1.0
53,1,82646,16,2,3,3,1,0,0,0,55,11728,1.0
66,2,175891,5,0,5,5,1,1,0,0,40,18385,-1.0
38,3,112847,15,0,12,5,2,1,0,0,40,24927,1.0
49,1,125892,9,0,4,5,1,1,0,0,40,14191,-1.0
23,1,240049,1,4,6,3,2,0,0,0,40,429,-1.0
60,1,109511,4,0,2,5,1,1,0,0,40,11815,-1.0
24,1,77665,9,4,7,3,1,1,0,0,42,13086,-1.0
33,1,104509,10,2,8,4,1,0,0,0,40,18272,-1.0
23,1,162945,4,4,6,2,1,1,0,0,35,16507,-1.0
46,1,146919,9,0,8,0,1,0,0,0,40,13029,1.0
35,1,199753,9,4,11,2,1,1,0,0,48,18779,-1.0
40,0,199303,12,0,12,5,1,1,0,0,40,17875,1.0
60,1,54800,9,0,6,0,1,0,0,0,40,27313,-1.0
31,1,49325,9,0,11,5,1,1,0,0,40,6607,-1.0
66,1,28367,13,0,9,1,1,1,0,0,99,26668,-1.0
58,8,450544,13,0,3,5,1,1,0,0,40,22447,1.0
24,1,182342,13,4,4,2,1,1,0,0,40,12735,-1.0
50,1,192203,7,0,0,5,1,1,0,0,40,1227,-1.0
28,1,189530,12,0,12,5,1,1,0,0,40,25843,1.0
43,1,91949,9,2,11,3,3,0,0,0,40,28962,-1.0
20,5,271354,9,4,8,2,1,1,0,0,40,15632,-1.0
23,1,245302,10,2,4,2,3,0,0,0,40,27611,-1.0
36,1,98389,12,0,3,5,1,1,0,0,44,7683,1.0
46,0,44706,13,2,12,4,1,0,0,0,50,615,1.0
41,1,207578,12,0,3,5,3,1,0,0,50,6482,1.0
19,1,100999,13,4,12,2,1,0,0,0,30,2794,-1.0
38,5,216129,10,6,3,4,3,0,0,0,35,13793,-1.0
67,1,197865,10,2,8,3,1,0,0,0,40,5702,-1.0
30,1,342709,9,6,7,1,1,1,0,0,40,23081,-1.0
80,8,184335,4,0,10,5,1,1,0,0,30,31956,-1.0
59,1,308118,12,3,3,3,1,0,0,0,40,24143,1.0
37,3,188774,7,6,4,3,1,1,0,0,60,12974,-1.0
31,0,207301,9,0,8,0,1,0,0,0,40,18060,1.0
35,0,133935,13,0,7,5,1,1,0,0,40,26011,1.0
35,1,36214,13,0,3,5,1,1,4386,0,47,7567,1.0
47,0,197038,13,0,12,5,1,1,0,0,50,336,-1.0
58,1,95835,10,0,14,5,1,1,0,0,36,28954,-1.0
49,2,558183,11,6,5,4,1,0,0,0,40,25113,-1.0
34,1,205733,9,4,8,3,1,0,0,0,40,3310,-1.0
41,1,347653,15,0,12,5,1,1,0,1977,50,18556,1.0
24,1,440138,9,4,9,3,1,0,0,0,45,30306,-1.0
61,1,72442,7,0,6,5,1,1,0,0,40,3182,1.0
20,8,306710,9,4,10,2,1,1,0,0,40,24851,-1.0
29,1,125976,9,5,4,4,1,0,0,0,35,10830,-1.0
43,1,243380,10,0,8,5,1,1,0,0,40,27593,-1.0
40,1,400061,10,0,11,5,0,1,0,0,40,19361,1.0
28,1,469864,13,4,12,3,3,1,0,0,40,23803,-1.0
50,1,143953,9,0,4,5,1,1,0,0,65,6768,1.0
27,4,28848,13,4,12,3,1,1,0,0,9,9473,-1.0
42,1,78765,10,0,7,5,1,1,3103,0,45,14712,1.0
39,1,140854,9,4,12,3,1,1,0,0,50,25566,-1.0
61,8,171840,9,3,12,4,1,0,0,0,16,32434,-1.0
43,5,37937,12,0,14,5,1,1,0,0,43,23189,-1.0
34,1,73585,14,0,12,5,1,1,0,0,40,14631,-1.0
50,3,175070,15,0,12,5,1,1,0,0,45,19713,1.0
37,1,236990,10,0,11,5,1,1,3464,0,40,27175,-1.0
20,2,168863,10,4,5,2,1,0,0,0,20,5639,-1.0
46,1,133938,14,2,3,3,1,0,27828,0,50,13864,1.0
33,1,141229,10,2,6,3,1,0,0,0,50,12742,-1.0
55,8,100569,9,5,10,4,1,0,0,0,55,20335,-1.0
25,8,209384,9,4,6,1,1,1,0,0,32,9288,-1.0
60,1,389254,9,0,4,5,1,1,0,0,40,20580,1.0
35,1,48779,9,0,10,5,1,1,0,0,35,26176,-1.0
41,1,253060,15,0,4,5,1,1,0,0,50,12945,-1.0
23,1,186666,10,4,11,3,1,1,0,0,40,8131,-1.0
42,1,121264,11,0,12,5,1,1,0,0,40,18239,1.0
30,1,151967,10,0,7,5,1,1,0,0,58,22651,-1.0
26,1,96130,9,4,7,1,1,1,0,0,40,27961,-1.0
51,1,123703,9,0,11,5,1,1,4386,0,40,22953,1.0
54,1,53833,9,0,11,5,1,1,0,0,40,12889,1.0
52,5,305053,9,0,7,5,1,1,0,2051,40,30214,-1.0
19,1,220819,9,4,10,2,1,0,0,0,40,32515,-1.0
35,1,82552,9,4,7,4,1,1,0,0,35,25905,-1.0
22,2,228480,9,0,5,2,1,0,0,0,20,32228,-1.0
31,1,467579,13,0,3,5,3,1,0,1887,40,15661,1.0
33,1,160216,14,4,3,3,1,0,0,0,32,1365,-1.0
19,1,71650,9,4,10,2,1,1,0,0,40,15975,-1.0
41,1,182303,10,0,4,5,1,1,0,0,50,14525,1.0
53,5,216931,4,0,0,5,1,1,0,0,38,18811,-1.0
19,1,183589,10,4,0,2,1,1,0,0,25,6771,-1.0
42,1,255847,9,0,11,5,1,1,4386,0,48,26131,1.0
34,1,56883,10,4,6,4,1,0,0,0,40,111,-1.0
49,3,201498,9,0,7,5,1,1,0,0,40,5376,-1.0
46,1,86220,13,2,4,3,1,0,0,0,40,7690,-1.0
21,0,169003,8,4,8,2,3,1,0,0,25,16824,-1.0
31,1,137952,10,0,6,5,0,1,0,0,40,13545,-1.0
59,1,214865,9,3,3,4,1,0,0,0,50,26207,-1.0
25,1,262778,13,4,4,3,1,0,6849,0,50,30085,-1.0
27,2,146651,9,0,5,2,1,0,0,0,15,15817,-1.0
50,8,132716,15,0,3,5,1,1,99999,0,50,13786,1.0
43,1,101950,14,4,3,3,1,0,0,0,45,8337,-1.0
18,1,401051,6,4,4,2,1,0,0,0,35,7687,-1.0
37,1,179088,10,2,8,3,1,0,0,0,40,8442,-1.0
60,2,290593,14,0,5,5,1,1,0,0,40,2463,-1.0
21,1,228255,10,4,6,2,1,1,0,0,30,26516,-1.0
47,2,109832,9,0,5,5,1,1,5178,0,30,29119,1.0
46,0,110884,9,4,8,3,4,1,0,0,40,30283,-1.0
69,3,69209,13,0,11,5,1,1,3818,0,30,2845,-1.0
56,8,222182,9,0,3,5,3,1,0,0,45,30664,-1.0
38,2,203482,4,0,5,5,1,1,0,0,45,23200,-1.0
21,1,283969,9,4,7,2,1,1,0,0,40,15455,-1.0
40,1,177027,13,0,6,0,2,0,7688,0,52,24261,1.0
38,1,186191,9,0,7,5,1,1,0,0,55,31789,-1.0
33,1,276221,16,0,12,5,1,1,0,0,40,32368,-1.0
49,8,123598,9,4,7,3,1,1,0,0,30,23872,-1.0
50,1,162632,9,0,3,5,1,1,0,0,45,15027,-1.0
43,4,27661,14,4,12,3,1,1,0,0,45,24293,-1.0
20,1,161092,10,4,8,2,1,1,0,0,14,24496,-1.0
42,3,23813,10,0,12,5,4,1,2885,0,30,15473,-1.0
18,0,201686,7,4,11,2,1,1,0,0,4,17761,-1.0
37,1,103323,9,4,7,3,1,1,0,0,40,4022,-1.0
20,1,221095,9,4,7,1,3,1,0,0,40,14486,-1.0
59,1,230899,5,5,11,4,1,0,0,0,40,617,-1.0
23,1,116830,8,4,7,3,1,1,0,0,50,6946,-1.0
67,2,34122,3,0,5,5,1,1,0,0,40,5156,-1.0
31,1,236861,9,0,7,5,1,1,0,0,60,24762,-1.0
24,8,143062,9,4,6,2,1,1,0,0,30,5311,-1.0
39,8,83242,10,0,10,5,1,1,0,0,60,27866,-1.0
22,1,31387,13,0,8,2,4,0,2885,0,25,16034,-1.0
43,1,83411,10,0,4,5,1,1,0,0,50,18592,1.0
45,1,340341,10,2,8,4,1,0,0,0,40,4878,-1.0
41,5,160785,9,0,7,5,1,1,0,0,40,12960,-1.0
66,8,28061,4,3,10,4,1,1,0,0,50,13743,-1.0
31,8,111423,13,4,7,3,1,1,0,0,55,4715,-1.0
31,5,150324,9,0,7,5,1,1,0,0,40,10950,-1.0
67,1,180539,9,0,4,5,1,1,0,0,10,18986,-1.0
34,1,386877,9,0,11,5,3,1,0,0,40,2565,-1.0
35,1,144322,12,2,3,3,1,0,0,0,50,11746,-1.0
38,1,190759,7,0,7,5,1,1,0,0,40,15374,-1.0
19,1,459248,9,4,2,3,1,1,0,0,30,5204,-1.0
47,1,408788,11,0,12,5,1,1,0,0,40,23166,1.0
33,4,243678,10,4,14,3,1,0,0,0,40,23347,-1.0
26,3,176981,13,4,8,2,1,0,0,0,50,26682,-1.0
27,1,214695,9,4,4,2,3,1,0,0,60,18040,-1.0
30,1,149368,9,2,4,4,1,1,1151,0,30,4150,-1.0
58,8,193434,9,0,7,5,1,1,0,0,20,5056,-1.0
35,5,258037,9,0,7,5,1,1,0,0,40,28602,1.0
59,2,254765,10,0,5,5,1,1,0,0,40,30641,1.0
24,1,194096,9,4,12,2,1,0,0,0,45,20078,-1.0
29,1,195284,16,2,12,3,1,0,0,0,60,21490,1.0
23,5,117618,13,4,12,2,1,1,0,0,24,9291,-1.0
58,1,205410,9,0,11,5,1,1,0,0,40,27745,-1.0
41,1,124956,13,2,3,4,3,0,0,0,90,11998,1.0
44,1,99651,14,0,3,5,1,1,5178,0,40,20047,1.0
56,1,201822,4,0,2,5,1,1,0,2002,40,164,-1.0
19,2,220517,10,4,5,2,1,0,0,0,15,32299,-1.0
32,8,92531,9,2,7,4,1,1,0,0,40,23301,-1.0
34,1,230246,13,0,12,5,1,1,0,0,42,25396,1.0
61,1,215944,5,2,4,3,1,1,0,0,25,30074,-1.0
50,1,215990,9,0,7,5,1,1,0,0,40,23207,1.0
26,8,231714,9,0,7,5,1,1,0,0,40,22574,-1.0
23,1,233472,13,4,3,3,1,1,0,0,40,32055,-1.0
18,1,89419,9,4,14,2,1,0,0,0,10,7116,-1.0
45,1,338105,13,0,8,5,2,1,0,0,40,20809,-1.0
43,1,180303,13,0,3,5,2,1,0,0,50,3446,1.0
50,5,139296,7,4,7,4,1,1,0,0,40,13487,-1.0
23,1,257509,10,4,4,3,1,1,0,0,25,10021,-1.0
52,8,129311,10,0,3,5,1,1,0,0,95,32455,1.0
27,1,160786,7,0,7,5,1,1,0,1902,40,26786,1.0
19,1,475028,9,4,4,2,1,0,0,0,20,26524,-1.0
47,1,180277,9,0,8,0,1,0,0,0,40,7466,-1.0
28,5,304960,12,4,8,3,1,0,0,1980,40,9520,-1.0
31,1,243165,13,4,12,4,1,1,0,0,40,10925,-1.0
58,1,183810,10,0,3,5,1,1,0,0,40,17924,-1.0
41,0,197069,10,6,8,3,3,1,4650,0,40,8804,-1.0
44,1,160574,9,0,7,5,1,1,0,0,65,4998,1.0
32,1,339773,10,0,3,5,1,1,0,0,40,848,1.0
52,5,186117,9,0,1,5,1,1,0,0,56,24725,1.0
27,1,274964,13,4,10,3,1,1,0,0,65,5568,-1.0
21,2,300812,10,4,5,2,1,1,0,0,30,11993,-1.0
33,5,269604,3,4,6,4,0,0,0,0,40,6737,-1.0
50,4,211319,14,4,12,3,1,1,0,0,38,24567,-1.0
30,8,20098,11,2,11,3,1,0,0,0,40,3717,-1.0
31,1,397467,9,0,7,5,1,1,0,0,40,17741,-1.0
58,2,97969,2,6,5,4,4,1,0,0,40,8349,-1.0
25,1,316688,9,4,11,3,3,1,0,0,40,19972,-1.0
34,1,144798,10,4,8,3,1,0,0,0,40,31409,-1.0
36,4,177064,10,4,3,4,1,0,0,0,40,19555,-1.0
67,1,279980,10,0,0,5,1,1,10605,0,10,2575,1.0
72,2,173427,9,0,5,5,1,1,0,0,40,11408,-1.0
46,0,78022,9,0,8,5,1,1,0,0,40,22934,1.0
31,1,374833,2,0,2,5,1,1,0,0,40,8228,-1.0
26,1,389856,9,4,0,3,1,1,0,0,40,27625,-1.0
35,1,261241,9,2,0,3,1,1,0,1741,60,15348,-1.0
27,1,122922,13,4,4,3,1,0,0,0,40,1680,-1.0
41,1,49797,9,0,7,5,1,1,0,0,40,25853,-1.0
67,1,49401,11,2,6,3,1,0,0,0,24,30603,-1.0
28,1,227840,9,4,0,3,1,0,0,0,40,28684,-1.0
56,1,98809,4,0,11,0,1,0,5013,0,45,13732,-1.0
20,1,211968,10,4,12,2,1,0,0,0,15,30932,-1.0
35,1,25803,9,0,7,5,1,1,0,0,40,30231,-1.0
19,2,140399,10,4,5,1,1,0,0,0,30,21132,-1.0
47,1,191978,10,0,3,5,1,1,0,0,40,2317,1.0
18,3,147612,9,4,10,2,1,0,0,0,8,12730,-1.0
23,1,185106,9,4,2,2,3,1,0,0,40,4402,-1.0
28,1,163265,5,0,4,5,1,1,4508,0,40,4852,-1.0
50,1,176227,13,0,3,5,1,1,0,0,40,16915,1.0
53,3,290640,10,0,4,5,1,1,0,0,50,3809,1.0
37,1,314963,10,0,11,5,1,1,0,0,40,4740,-1.0
40,1,145441,13,0,12,5,1,1,0,0,40,2727,1.0
49,4,269417,16,4,3,3,1,0,0,2258,50,14003,1.0
26,1,34112,11,4,6,3,1,1,0,0,40,2891,-1.0
29,1,183887,13,4,8,2,1,1,0,0,40,20268,-1.0
30,1,200246,11,4,7,3,1,1,0,0,40,24612,-1.0
40,1,315321,9,2,3,4,1,0,0,625,52,30685,-1.0
44,1,19914,9,0,6,0,2,0,0,0,50,22021,-1.0
46,1,165953,13,0,8,5,1,1,0,0,45,16742,1.0
58,1,118303,9,3,4,3,1,0,0,0,35,11677,1.0
43,1,151089,10,0,0,5,1,1,0,0,50,3264,-1.0
31,1,59083,9,0,8,5,1,1,0,0,40,28092,-1.0
25,1,73895,9,4,6,2,1,0,0,0,10,29315,-1.0
40,5,261497,9,0,7,5,3,1,0,0,35,19767,-1.0
35,1,185366,13,4,4,3,1,1,0,0,50,13959,-1.0
24,1,94395,10,4,7,3,1,1,0,0,40,21030,-1.0
31,8,369648,12,0,7,3,1,1,0,0,50,14260,1.0
23,1,112819,9,4,11,2,1,1,0,0,40,11947,-1.0
41,1,66118,13,2,12,2,1,0,0,0,40,4615,-1.0
35,1,22463,9,0,7,5,1,1,0,0,40,18883,-1.0
27,1,183523,10,0,0,5,1,1,0,0,40,16402,1.0
54,2,169785,14,4,5,3,1,0,0,0,40,13192,-1.0
59,1,159008,12,0,7,5,1,1,7298,0,20,20995,1.0
20,1,396722,10,4,4,3,1,0,0,0,40,3769,-1.0
45,4,183710,9,2,0,3,1,1,0,0,48,22878,-1.0
55,1,206487,10,0,12,5,1,1,0,0,40,2577,1.0
20,1,332931,10,4,6,2,1,0,0,0,40,20998,-1.0
36,8,67728,13,0,4,5,1,1,0,0,50,11887,1.0
18,1,34125,6,4,6,2,1,0,0,0,28,31912,-1.0
19,1,27433,7,4,2,3,1,1,0,0,40,30174,-1.0
38,1,64875,10,4,10,4,1,1,0,0,60,15160,-1.0
29,1,203797,10,0,3,5,3,1,0,0,40,26142,-1.0
36,1,116138,9,0,12,5,2,1,0,0,40,6656,-1.0
24,3,165474,13,4,4,2,1,1,0,0,40,8974,-1.0
71,1,183678,15,0,12,5,1,1,0,0,16,7678,-1.0
51,5,420917,13,0,12,5,1,1,0,0,45,6492,-1.0
29,0,309778,10,0,14,5,1,1,0,0,40,29888,1.0
36,1,135293,13,2,12,4,1,0,1506,0,45,16430,-1.0
31,1,51471,9,2,8,4,1,0,0,0,38,4403,-1.0
54,1,299324,3,6,11,4,1,1,0,0,40,3928,-1.0
56,1,109015,10,0,3,0,1,0,7688,0,50,16028,1.0
21,1,182606,10,4,6,2,3,1,0,0,40,8800,-1.0
63,5,109849,13,4,12,3,3,0,0,0,21,664,-1.0
24,1,133520,10,4,4,2,1,0,0,0,15,11787,-1.0
23,1,199908,7,0,0,5,1,1,0,0,50,6757,-1.0
30,3,178383,10,0,7,5,3,1,0,0,70,8471,-1.0
28,3,114053,10,4,3,3,1,1,0,0,30,11509,-1.0
22,1,496856,10,0,3,0,1,0,0,0,40,25805,-1.0
28,1,87239,9,2,0,3,1,1,0,0,50,424,-1.0
48,1,379883,14,0,12,5,1,1,0,0,40,7824,1.0
34,5,240252,14,0,3,5,1,1,0,0,40,9735,1.0
47,3,483596,9,0,3,5,1,1,2885,0,32,23293,-1.0
35,1,189922,9,0,7,5,1,1,0,0,40,13772,-1.0
40,1,173590,14,0,3,5,1,1,0,0,50,13162,1.0
30,1,89625,10,0,12,0,2,0,0,0,5,13393,1.0
50,1,177705,13,2,6,3,1,1,0,0,40,303,-1.0
35,1,112264,9,0,4,5,1,1,0,0,50,7513,-1.0
61,1,199198,4,3,6,3,3,0,0,0,21,27942,-1.0
21,2,262241,9,4,5,1,1,1,0,0,40,22325,-1.0
46,1,203039,13,0,4,5,1,1,0,0,48,20280,-1.0
43,1,200734,9,5,6,3,3,0,0,0,40,14809,-1.0
33,1,153151,9,4,2,2,1,1,4416,0,40,18617,-1.0
60,1,113440,13,2,3,2,1,1,0,0,60,8031,-1.0
24,1,201179,9,4,6,2,1,1,0,0,40,1367,-1.0
43,1,176138,13,0,3,5,1,1,0,0,50,16310,-1.0
54,1,156003,9,0,7,5,1,1,0,0,40,5246,-1.0
75,1,95985,3,3,6,4,3,1,0,0,10,11325,-1.0
34,1,176117,10,4,4,2,3,0,0,0,35,25305,-1.0
18,1,189924,9,4,4,2,1,0,0,0,24,28313,-1.0
26,1,179569,10,4,8,3,1,0,0,0,40,32389,-1.0
52,2,248113,1,6,5,1,1,1,0,0,40,9489,-1.0
55,8,145574,9,2,3,3,1,1,34095,0,60,5739,-1.0
27,1,142075,10,4,6,2,1,1,0,0,24,7257,-1.0
48,1,249935,9,0,0,5,1,1,0,0,44,4863,-1.0
47,5,128401,16,4,12,4,1,0,0,0,40,6689,-1.0
41,1,239683,6,0,7,5,1,1,0,0,30,9373,-1.0
30,1,70377,10,4,11,3,1,0,0,0,40,17748,-1.0
26,4,234190,10,4,6,3,1,1,0,0,20,5995,-1.0
49,1,140121,9,2,3,4,1,1,0,0,50,27914,-1.0
63,8,179981,10,0,3,5,1,1,0,0,60,2912,1.0
52,1,162576,12,0,14,5,1,1,0,0,40,10160,1.0
26,1,262617,9,0,7,5,1,1,0,0,48,5962,-1.0
32,8,319280,12,4,4,3,1,1,0,0,80,9149,-1.0
24,1,202570,13,4,12,2,3,1,0,0,15,29397,-1.0
25,1,124111,10,4,8,2,1,0,0,0,40,5157,-1.0
34,1,250724,13,0,4,5,1,1,0,0,45,19348,-1.0
27,1,221366,10,0,12,5,1,1,3103,0,50,24156,1.0
31,1,196125,7,0,7,5,1,1,0,0,40,13156,-1.0
42,1,211253,13,2,3,4,1,0,0,0,40,12646,-1.0
41,8,150533,15,0,12,5,1,1,0,0,50,1023,1.0
42,1,155972,9,0,2,5,1,1,0,0,40,18474,1.0
42,4,345969,13,0,3,5,1,1,0,0,48,30499,1.0
49,1,94342,13,0,7,5,1,1,0,0,60,14921,-1.0
24,1,117789,13,4,3,2,1,0,0,0,40,20207,-1.0
51,4,285747,14,0,12,5,1,1,0,1977,60,573,1.0
50,1,400630,15,0,12,5,1,1,0,0,36,24049,1.0
36,1,147548,9,0,11,5,1,1,0,0,85,7931,-1.0
23,4,199915,9,4,6,2,1,0,0,0,21,18294,-1.0
44,1,116632,10,0,12,5,1,1,0,0,40,16585,1.0
34,1,238246,13,4,12,3,1,0,0,0,40,5656,-1.0
32,1,158438,10,0,3,5,1,1,0,0,60,17759,1.0
32,1,390157,13,4,12,3,3,0,0,0,40,2620,-1.0
39,1,70240,3,6,6,4,2,0,0,0,40,10889,-1.0
43,1,187702,10,4,6,3,1,1,2174,0,45,7668,-1.0
28,2,55950,13,4,5,2,3,0,0,0,40,24398,-1.0
34,8,175697,11,0,7,5,1,1,0,0,75,25167,-1.0
25,1,182866,9,4,11,2,1,1,0,0,40,27505,-1.0
57,1,180920,9,0,0,5,1,1,0,0,40,25198,1.0
33,1,172664,10,0,3,5,1,1,0,0,70,16943,1.0
58,2,150031,10,4,5,3,1,0,0,0,40,3052,-1.0
41,1,122626,9,2,2,4,1,1,0,0,48,5701,-1.0
30,1,203488,10,0,11,5,1,1,0,0,40,1263,1.0
37,8,143368,16,0,12,5,1,1,0,0,60,26133,-1.0
28,1,176137,9,4,6,2,1,0,0,0,32,5217,-1.0
26,1,332008,10,4,7,4,2,1,0,0,37,21003,-1.0
41,1,237452,13,0,12,0,1,0,0,0,15,4583,1.0
21,1,180052,10,4,0,2,1,1,0,0,30,2233,-1.0
41,8,204235,15,0,12,5,1,1,0,0,50,590,1.0
17,8,181317,6,4,10,2,1,1,0,0,35,7806,-1.0
44,1,467799,9,0,7,5,1,1,0,0,40,30257,-1.0
46,1,164749,10,0,3,5,1,1,0,0,40,11141,1.0
21,1,129172,10,4,6,1,1,1,0,0,16,12644,-1.0
38,1,292570,10,4,4,2,1,0,0,0,50,14481,-1.0
26,1,135845,10,4,4,3,1,0,0,0,37,18908,-1.0
67,3,106175,13,0,3,5,1,1,0,2392,75,9463,1.0
27,1,60374,9,3,7,4,1,0,0,1594,26,11304,-1.0
49,1,202053,9,2,4,3,1,0,0,0,32,11955,-1.0
69,2,320280,10,4,5,3,1,1,1848,0,1,26365,-1.0
22,1,103277,12,4,8,2,1,0,0,0,20,10730,-1.0
20,1,444554,6,4,2,2,1,1,0,0,40,17035,-1.0
48,1,125892,13,0,14,5,1,1,0,0,40,22986,1.0
75,1,71898,1,4,9,3,2,0,0,0,48,21554,-1.0
39,0,410034,9,0,8,5,1,1,0,0,40,32483,-1.0
30,1,213722,9,4,2,2,1,1,0,0,40,12431,-1.0
26,8,177858,13,2,3,3,1,1,0,1876,38,12007,-1.0
41,1,121287,9,4,11,3,1,1,0,0,40,22366,-1.0
35,1,110668,9,0,11,0,3,0,0,0,35,11009,-1.0
39,1,65738,14,4,6,3,1,0,0,0,32,22847,-1.0
20,4,200819,9,4,0,2,1,1,0,0,40,805,-1.0
55,1,121912,10,0,0,5,1,1,0,0,24,11636,1.0
42,2,51795,9,2,5,4,3,0,0,0,32,4952,-1.0
38,2,177273,9,0,5,0,1,0,0,0,35,16758,-1.0
42,1,273230,13,0,12,5,1,1,0,0,90,14719,-1.0
29,1,129856,11,4,8,2,1,0,0,0,40,21805,-1.0
65,1,105491,13,0,3,5,1,1,99999,0,40,18108,1.0
46,1,172581,13,0,3,5,1,1,0,1902,50,3674,1.0
27,1,128730,11,4,3,3,1,1,10520,0,65,11494,1.0
71,1,118876,13,4,3,3,1,0,0,0,14,29843,-1.0
34,1,208785,12,2,4,3,1,1,0,0,50,16628,1.0
39,1,103260,13,0,7,0,1,0,0,0,30,14277,1.0
47,1,160647,9,4,10,4,1,0,0,0,46,10778,-1.0
54,5,168553,13,0,3,5,1,1,0,0,40,7212,-1.0
35,4,318891,12,3,3,3,1,0,0,0,40,30764,-1.0
61,1,85194,10,0,14,5,1,1,0,0,25,11753,-1.0
40,3,132222,9,0,3,5,1,1,0,0,40,7324,-1.0
30,1,169104,12,4,6,1,2,1,0,0,40,30489,-1.0
33,1,160784,6,0,7,5,1,1,0,0,40,7511,-1.0
38,1,199816,9,2,11,2,1,1,0,0,40,21562,-1.0
58,5,53481,14,4,12,3,1,1,0,0,35,22177,-1.0
25,1,186294,9,4,8,3,1,0,0,0,50,19615,-1.0
55,1,208311,14,0,14,5,1,1,0,1977,20,2580,1.0
19,2,309284,10,4,5,3,1,1,0,0,40,12426,-1.0
34,1,148291,9,0,14,0,1,0,0,0,32,3277,-1.0
27,1,246974,11,0,4,5,1,1,0,0,40,19191,-1.0
42,8,195897,9,0,7,5,1,1,0,0,40,21209,-1.0
36,1,309122,9,2,8,4,1,0,0,0,35,13199,-1.0
27,1,207352,13,0,14,5,2,1,0,0,40,18284,1.0
20,1,117476,10,0,7,5,1,1,0,0,40,20337,-1.0
20,1,95918,5,0,11,5,1,1,0,0,40,822,-1.0
28,1,302406,15,4,12,3,1,1,0,0,60,25215,-1.0
68,8,116903,11,0,12,5,1,1,0,2149,40,6674,-1.0
38,1,446654,5,6,2,3,1,1,0,0,40,9818,-1.0
28,5,127491,9,5,8,3,1,0,5721,0,40,1181,-1.0
21,2,253190,10,4,5,2,1,1,0,0,48,3837,-1.0
56,8,172618,13,0,12,5,1,1,7688,0,40,10423,1.0
36,1,171393,14,0,12,5,1,1,7298,0,55,8116,1.0
29,1,176683,13,4,4,3,1,1,0,0,50,4415,1.0
18,1,181712,7,4,2,2,1,1,0,0,12,14642,-1.0
42,1,511068,13,0,12,5,1,1,7688,0,40,28176,1.0
62,4,101475,12,3,12,3,1,0,0,0,40,4214,-1.0
33,1,191385,13,4,12,3,1,1,0,0,40,5682,-1.0
33,1,355996,6,4,2,3,1,1,0,0,40,29936,-1.0
