index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,label
5732,3,2,0,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5,-1
933,2,3,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,3,0,-1
6471,3,3,0,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6,1
5458,3,3,8,0,4,2,0,0,3,1,0,0,3,7,7,0,2,1,5,3,3,4,1
1213,2,0,3,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,0,0,0,-1
6701,2,3,7,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1,1
7562,4,3,0,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,3,1
7003,2,3,8,1,6,2,1,0,10,0,6,2,2,7,7,0,2,2,5,7,3,0,-1
3885,2,0,3,1,2,2,1,1,4,0,0,3,3,7,7,0,2,1,5,1,3,6,1
2140,2,0,7,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,4,6,-1
4634,3,0,3,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,0,4,6,-1
5741,4,3,0,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5,-1
1452,2,0,0,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,0,0,-1
7932,4,3,7,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3,1
8017,0,0,8,1,6,2,1,0,4,0,6,2,2,7,7,0,2,2,5,7,2,0,-1
7596,4,3,0,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6,1
3460,3,0,3,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,0,5,6,-1
1941,3,0,0,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,0,4,6,-1
7970,2,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,0,1,5,8,1,1,-1
3403,2,3,5,1,2,2,0,1,7,0,0,3,3,7,7,0,2,1,5,0,4,6,1
7639,4,2,7,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6,1
5658,2,3,8,0,4,2,0,0,7,1,0,0,3,7,7,0,2,1,5,3,4,0,1
5379,2,2,0,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3,1
3646,3,2,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,4,6,-1
3067,3,2,3,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,0,5,6,-1
5143,3,0,3,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,5,6,1
8076,0,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,0,1,5,8,1,1,-1
847,0,2,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,3,0,-1
1442,3,0,0,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,3,0,-1
333,0,2,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,3,0,-1
7285,2,2,7,1,5,0,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6,1
690,0,3,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0,-1
357,2,2,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,0,3,4,1
854,5,0,0,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,0,4,4,-1
4849,3,2,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,6,1
4265,3,0,9,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,5,0,1
2661,2,0,7,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,4,6,-1
289,3,0,3,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,5,4,-1
2369,2,0,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,5,6,-1
4782,2,0,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,5,0,1
1606,3,3,3,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,0,0,-1
480,0,2,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,3,2,-1
4050,2,0,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,5,6,1
2669,2,0,3,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,5,6,-1
3652,2,2,3,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,6,1
2102,2,2,0,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,1,4,6,-1
446,2,3,8,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,0,-1
5075,2,2,3,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,4,3,1
7415,2,3,3,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,4,3,-1
1273,3,0,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,0,0,-1
4925,2,2,9,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,5,3,1
552,2,2,9,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,3,3,-1
6440,2,3,0,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6,1
5284,2,2,4,1,6,2,0,1,10,0,6,3,0,7,7,0,2,1,2,3,4,6,-1
2505,2,2,7,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,1,5,6,-1
3595,3,2,3,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,1,4,6,-1
549,2,3,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,2,2,-1
6113,3,3,7,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1,1
6230,2,2,7,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6,1
5570,2,2,0,0,6,2,0,0,9,0,6,3,3,7,6,0,2,2,1,7,1,5,-1
4125,2,2,9,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,4,3,1
5456,2,3,3,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,3,4,1
1212,3,2,9,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,5,0,-1
2089,3,2,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,3,4,1
2621,2,2,7,0,6,2,0,0,1,1,0,3,3,5,5,0,2,1,5,1,4,6,-1
2566,2,0,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,6,1
7132,4,3,7,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,1,1
7592,4,3,0,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6,1
6658,3,3,7,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3,1
2839,2,0,3,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,0,5,6,-1
5683,2,3,0,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5,-1
1231,3,2,8,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,1,3,0,1
4479,3,0,3,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,4,3,1
7901,4,2,0,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3,1
6749,2,3,7,1,3,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,1,1
8021,3,3,0,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1,1
7631,0,0,8,1,6,2,1,0,10,0,6,2,2,7,7,0,2,2,5,7,3,0,-1
7856,4,3,7,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3,1
789,2,2,9,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,0,5,3,-1
561,2,3,9,0,0,2,1,1,10,1,0,3,3,7,7,0,2,1,5,6,4,6,-1
298,3,3,9,0,0,2,1,1,7,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
7751,4,2,7,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6,1
1299,3,3,8,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,0,0,-1
2601,3,0,3,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,0,5,6,-1
3993,2,0,3,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,1,3,6,1
5765,3,3,8,0,4,2,0,0,3,1,0,0,3,7,7,0,2,1,5,3,3,0,1
4527,2,2,9,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,4,6,1
2776,2,2,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,4,6,-1
3182,2,0,8,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,0,3,6,1
3253,2,3,3,1,2,2,1,1,1,0,0,3,3,7,7,0,2,1,5,1,3,6,1
7859,2,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,1,1,5,5,1,1,-1
382,2,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,2,-1
2678,2,2,7,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,1,5,6,-1
4379,3,2,7,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,0,4,6,-1
4874,2,2,9,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,4,3,1
5518,2,0,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,5,6,1
1846,3,3,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,0,0,-1
5280,4,2,5,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5,-1
1073,2,0,3,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,0,5,6,-1
2079,2,2,7,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,1,5,6,-1
3925,2,0,3,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,5,6,1
7715,3,3,0,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1,1
1804,3,0,0,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,1,5,6,-1
4596,2,2,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,5,3,1
2384,2,0,0,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,1,4,6,-1
3856,3,2,3,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,1,4,6,-1
5164,3,3,1,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,3,0,1
1197,0,2,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,2,2,-1
6985,4,3,7,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3,1
896,0,2,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,2,0,-1
18,2,2,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,3,4,1
3222,3,2,3,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,1,5,6,-1
2865,2,0,3,0,6,2,0,0,1,1,0,3,3,3,3,0,2,1,5,0,5,6,-1
6224,4,2,7,1,4,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3,1
5067,3,2,3,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,5,3,1
1994,2,0,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,0,0,-1
4899,3,2,8,1,6,2,0,1,3,0,6,3,0,7,7,0,2,1,2,3,4,6,-1
1303,2,0,0,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,1,5,6,-1
474,3,3,9,0,1,2,1,1,1,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
1789,2,3,8,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,3,0,-1
4540,3,0,3,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,5,0,1
4169,3,2,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,0,1
3016,2,0,3,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,4,0,1
2133,3,0,0,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,1,5,6,-1
4046,2,2,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,5,6,1
567,3,3,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,3,0,-1
7394,4,3,0,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,6,1
7487,4,2,0,1,3,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6,1
2647,3,0,8,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,0,3,0,-1
1149,3,3,0,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0,-1
7819,4,2,0,1,4,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6,1
2714,2,2,7,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,1,4,6,-1
3771,3,2,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6,-1
1441,2,3,0,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0,-1
4601,3,0,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,4,0,1
6296,2,2,7,1,4,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1,1
5524,3,2,9,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,5,3,1
5306,3,2,7,0,6,2,0,0,10,0,6,3,3,6,7,0,2,2,1,7,1,5,-1
5858,2,2,7,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5,-1
7727,2,2,0,1,5,0,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6,1
1596,2,0,3,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
4808,2,0,9,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,0,1
2616,2,2,3,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,1,5,6,-1
2343,3,0,0,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
6189,2,3,7,1,8,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1,1
1493,2,3,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0,-1
5258,3,3,3,0,4,2,0,0,10,1,0,0,3,7,7,0,2,1,5,3,3,4,1
4063,3,2,9,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,6,1
3481,3,0,7,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,0,4,6,-1
6633,2,3,0,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,6,1
7443,3,2,0,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,5,3,-1
2183,2,2,7,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,0,4,6,-1
2115,2,0,0,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,5,6,-1
1430,2,3,0,1,6,2,1,0,7,1,3,3,0,7,7,0,2,1,1,1,3,0,-1
7566,2,0,3,1,6,2,1,0,10,0,6,3,3,7,7,0,2,2,5,7,3,0,-1
669,2,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,0,-1
5063,2,3,8,0,4,2,0,0,7,1,0,3,0,7,7,0,2,1,5,3,3,4,1
7440,4,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,1,1,5,5,4,1,-1
4831,4,2,7,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5,-1
2426,2,3,5,1,2,2,0,1,4,0,0,3,3,7,7,0,2,1,5,0,4,6,1
7115,2,3,7,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1,1
748,2,3,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,1,4,4,1
829,3,3,9,0,1,2,1,1,7,1,0,3,3,7,7,0,2,1,5,6,4,6,-1
7981,4,2,2,1,5,0,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6,1
4310,2,2,3,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,5,0,1
453,2,0,9,0,1,2,1,1,7,1,0,3,3,7,7,0,2,1,5,1,4,6,-1
3000,2,2,0,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,0,4,6,-1
2425,3,0,0,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,4,6,-1
2339,2,2,7,0,6,2,0,0,1,1,0,3,3,5,5,0,2,1,5,1,5,6,-1
3553,3,2,0,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,5,6,-1
3326,2,3,8,1,2,2,0,1,4,0,0,3,3,7,7,0,2,1,5,0,3,6,1
2889,2,2,3,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,4,6,-1
1521,3,3,8,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,0,3,0,-1
4839,3,2,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,3,1
5678,3,3,1,0,4,2,0,0,10,1,0,0,3,7,7,0,2,1,5,3,3,0,1
7791,0,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,2,1,1,-1
6920,4,0,3,1,6,2,1,0,10,0,6,3,2,7,7,0,2,2,5,7,3,0,-1
7515,4,2,0,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6,1
1367,3,3,0,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,1,0,0,-1
8032,2,3,0,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6,1
4514,3,0,9,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,3,1
7114,4,2,0,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3,1
5270,3,2,3,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,5,0,1
7801,3,2,2,1,5,0,0,0,10,0,1,2,1,2,2,0,2,0,4,7,1,6,1
2139,2,0,3,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,0,5,6,-1
598,2,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,0,1
4246,3,0,3,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,5,0,1
7796,4,2,7,1,3,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1,1
3214,3,0,7,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,0,4,6,-1
8087,2,3,7,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3,1
4938,2,2,0,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3,1
7392,4,3,0,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1,1
7420,4,2,7,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6,1
1393,2,3,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0,-1
6771,3,2,7,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1,1
3978,2,3,8,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,0,4,6,1
866,3,0,0,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,4,4,-1
3086,3,2,7,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,0,5,6,-1
5640,4,3,0,0,6,2,0,0,9,0,6,3,3,7,6,0,2,2,1,7,1,5,-1
5826,3,2,7,0,6,2,0,0,9,0,6,3,3,6,7,0,2,2,1,7,1,5,-1
5793,0,2,8,0,6,2,0,0,4,0,0,3,3,7,7,0,2,2,5,4,4,0,1
1148,2,0,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,0,0,-1
4773,2,2,9,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,4,3,1
1194,0,3,8,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,0,-1
6786,2,3,0,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6,1
6897,3,3,7,1,3,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3,1
710,3,2,9,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,0,3,3,-1
6568,2,3,7,1,4,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,1,1
1556,2,3,0,1,6,2,1,0,3,1,3,3,0,7,7,0,2,1,1,1,0,0,-1
1431,2,0,0,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,0,4,6,-1
2571,2,0,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,4,0,1
3645,3,0,3,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,0,5,6,-1
7175,3,2,0,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1,1
1390,2,0,3,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,0,5,6,-1
4096,3,0,7,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,1,5,6,-1
7072,3,2,7,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6,1
1223,3,0,0,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,3,0,-1
2411,3,0,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,4,6,-1
64,0,2,8,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,0,-1
5980,3,2,8,1,6,2,0,1,10,0,6,3,0,7,7,0,2,1,2,3,5,6,-1
4286,2,2,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,6,1
1395,2,0,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6,-1
6816,3,2,7,1,4,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,6,1
5597,3,3,1,0,4,2,0,0,7,1,0,3,3,7,7,0,2,1,5,3,4,4,1
4398,3,0,9,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,4,0,1
5437,2,0,9,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,4,3,1
7826,4,2,0,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6,1
7770,4,2,0,1,4,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,6,1
3431,3,2,3,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,5,0,4,6,-1
1272,3,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,0,1
6828,4,2,0,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6,1
3679,2,3,5,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,0,3,6,1
1619,2,0,0,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,3,0,-1
6821,3,3,7,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1,1
7340,2,3,0,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6,1
3605,2,3,3,1,2,2,0,1,4,0,0,3,3,7,7,0,2,1,5,0,4,6,1
5362,3,3,0,0,6,2,0,0,9,0,6,3,3,6,6,0,2,2,1,7,1,5,-1
6839,3,3,7,1,4,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1,1
7308,4,3,7,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6,1
7951,4,2,7,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3,1
7929,4,0,8,1,6,2,1,0,7,0,6,3,2,7,7,0,2,2,5,7,3,0,-1
4399,3,0,9,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,0,1
7053,2,3,0,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,3,1
4886,2,2,9,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,4,0,1
7607,4,3,0,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,1,1
3350,3,2,0,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,1,4,6,-1
491,3,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,0,1
2240,2,2,7,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,1,5,6,-1
7903,2,3,7,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3,1
8119,4,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,2,1,1,-1
6159,2,3,7,1,8,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6,1
5426,2,3,1,0,4,2,0,0,7,1,0,3,3,7,7,0,2,1,5,3,3,0,1
463,2,2,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,2,-1
6579,4,2,7,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3,1
3896,3,0,7,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,0,4,6,-1
5776,3,2,2,1,6,2,1,1,10,0,0,0,0,7,0,0,2,1,1,7,4,1,-1
1767,2,3,0,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,1,3,0,-1
3883,3,2,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,5,6,-1
4472,2,0,9,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,5,0,1
3297,3,2,0,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,0,4,6,-1
4019,2,2,3,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,4,6,-1
5615,2,2,7,1,3,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,3,1
3381,2,3,5,1,2,2,1,1,7,0,0,3,3,7,7,0,2,1,5,1,3,6,1
7861,4,3,0,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1,1
4664,2,2,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,4,0,1
2201,2,0,0,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,1,5,6,-1
5990,3,0,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,6,1
6397,3,2,0,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6,1
4281,2,0,3,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,5,3,1
4465,3,2,3,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,4,6,1
1989,3,3,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,0,3,4,1
7812,4,2,0,1,8,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,1,1
1203,3,3,0,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,3,0,-1
1418,2,3,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,1,3,0,-1
7473,4,3,0,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6,1
6286,3,2,7,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6,1
5300,3,3,3,0,4,2,0,0,10,1,0,0,3,7,7,0,2,1,5,3,4,0,1
5094,2,0,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,6,1
7295,4,2,9,1,6,2,1,1,11,0,1,1,1,8,8,0,3,1,1,7,1,1,1
4349,3,3,1,0,4,2,0,0,10,1,0,3,3,7,7,0,2,1,5,3,3,4,1
1519,2,0,0,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,3,0,-1
2749,2,0,3,1,2,2,0,1,7,0,0,3,3,7,7,0,2,1,5,0,4,6,1
